Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1969","1969","ha","28200","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1970","1970","ha","25970","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1971","1971","ha","36330","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1972","1972","ha","68000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1973","1973","ha","157030","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1974","1974","ha","334440","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1975","1975","ha","355940","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1976","1976","ha","433500","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1977","1977","ha","660000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1978","1978","ha","1150000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1979","1979","ha","1600000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1980","1980","ha","2030000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1981","1981","ha","1880000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1982","1982","ha","1985600","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1983","1983","ha","2280700","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1984","1984","ha","2910000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1985","1985","ha","3269000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1986","1986","ha","3316000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1987","1987","ha","3532650","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1988","1988","ha","4373200","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1989","1989","ha","3931250","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1990","1990","ha","4961600","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1991","1991","ha","4774500","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1992","1992","ha","4935710","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1993","1993","ha","5116235","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1994","1994","ha","5748910","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1995","1995","ha","5934160","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1996","1996","ha","5913415","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1997","1997","ha","6393780","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1998","1998","ha","6954120","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","1999","1999","ha","8180000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2000","2000","ha","8637503","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2001","2001","ha","10400193","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2002","2002","ha","11405247","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2003","2003","ha","12419995","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2004","2004","ha","14304539","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2005","2005","ha","14032198","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2006","2006","ha","15130038","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2007","2007","ha","15981264","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2008","2008","ha","16387438","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2009","2009","ha","16771003","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2010","2010","ha","18130800","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2011","2011","ha","18764850","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2012","2012","ha","17577320","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2013","2013","ha","19418824","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2014","2014","ha","19252552","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2015","2015","ha","19352115","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2016","2016","ha","19504648","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2017","2017","ha","17335102","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2018","2018","ha","16318060","","Official data"
"QCL","Crops and livestock products","9","Argentina","5312","Area harvested","236","Soybeans","2019","2019","ha","16575887","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1961","1961","tonnes","957","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1962","1962","tonnes","11220","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1963","1963","tonnes","18920","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1964","1964","tonnes","14000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1965","1965","tonnes","17000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1966","1966","tonnes","18200","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1967","1967","tonnes","20500","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1968","1968","tonnes","22000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1969","1969","tonnes","31800","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1970","1970","tonnes","26800","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1971","1971","tonnes","59000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1972","1972","tonnes","78000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1973","1973","tonnes","272000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1974","1974","tonnes","496000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1975","1975","tonnes","485000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1976","1976","tonnes","695000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1977","1977","tonnes","1400000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1978","1978","tonnes","2500000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1979","1979","tonnes","3700000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1980","1980","tonnes","3500000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1981","1981","tonnes","3770000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1982","1982","tonnes","4150000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1983","1983","tonnes","4000000","","Official data"
"QCL","Crops and livestock products","9","Argentina","5510","Production","236","Soybeans","1984","1984","tonnes","7000000","","Official data"
